smiles,logs
O=C([O-])C=CC(=O)[O-],-1.219629428
Cc1ccc(N(CC(C)O)CC(C)O)cc1,-1.5038218
CCOS(=O)(=O)OCC,-1.342949719
Cc1ccc(S(=O)(=O)N(C)Cc2ccc(Nc3cc(S(=O)(=O)[O-])c(N)c4c3C(=O)c3ccccc3C4=O)cc2)cc1,-1.942821991
O=C([O-])C(F)(F)F,0.661069302
O=P([O-])([O-])F,0.684400587
O=C[O-],1.175855294
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],0.322699056
CCCCCCCCCCCC[N+](C)(C)CC(O)CS(=O)(=O)[O-],0.286518104
[Br-],0.755675434
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-],0.492439953
CC(=O)[O-],0.469225609
O=C([O-])C(O)c1ccccc1Cl,-0.4390279
O=C1C=Cc2cc(S(=O)(=O)[O-])ccc2C1=NNc1ccc(N=Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c2ccccc12,-1.015630004
[Cs+],0.411226108
C=CN1C=CN(C)C1,0.658580285
[NH3+]C(CS)C(=O)[O-],0.621927102
CC(=O)[O-],-0.03568317
CCCCO,-0.050409053
O=[Mo](=O)([O-])[O-],0.502020447
O=S(=O)([O-])[O-],0.540234161
[Cl-].[Cl-].[Cl-].[Fe+3],0.602851797
O=S(=O)([O-])[O-],0.631332711
COc1ccc(N=Nc2ccc(N=Nc3cccc(S(=O)(=O)[O-])c3)cc2OC)cc1,-0.83545917
On1ccccc1=S,0.637012443
O=C1OC(C(O)CO)C([O-])=C1O,0.511043092
[Cl-].[Cl-].[Ni+2],0.694933378
Cc1c(CNC(=O)CCl)c(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1CNC(=O)CCl,-1.017551933
CC(C)=CCO,-0.128994642
NS(=O)(=O)[O-],0.438861216
[NH3+]CCCCCC[NH3+],0.738903406
O=S([O-])CO,0.731520726
c1c[nH]cn1,0.968390542
[NH3+]C(CC(=O)[O-])C(=O)[O-],0.609927332
O=P([O-])([O-])O,0.41039078
CCC(C)(C)OO,-0.216594575
[NH3+]CCc1ccccc1,-0.28238117
CC1(C)CC(O)CC(C)(C)N1[O],0.562703544
Cc1cccc2[nH]nnc12,0.605167428
O=C1CCC(=O)O1,-0.201666274
CCC(=O)[O-],-0.476934722
OCC(CO)(CO)CO,-0.341616387
CC(C)C(=O)OC(=O)C(C)C,0.591790232
O=C1CCC(C(=O)[O-])N1,0.608204633
CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccccc2S(=O)(=O)[O-])cc1,-0.113158037
O=P(=O)[O-],0.689301474
CC1(C)C(O)C(C)(C)C1O,-0.373677588
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],0.296193785
O=C1c2ccccc2C(=O)c2c(NCCCOCCOCCO)ccc(NCCCOCCOCCO)c21,0.057188696
CC(=O)[O-],1.001717808
O=C([O-])CCC(=O)C(=O)[O-],0.614880073
O=S(=O)([O-])CCCSSCCCS(=O)(=O)[O-],0.228652636
C=C(C)C=O,-0.067511006
CC(C)C=O,-0.079826177
CC(C)OP(=S)([S-])OC(C)C,-0.552854708
CNC(=O)C(C)(C(C)C)C(C)C,-1.394867706
O=C(Cl)Cl,-1.160845842
O=C([O-])CC1(CC(=O)[O-])CCCCC1,-1.47223405
[Sr],-1.113943352
NC(=O)CCC(NC(=O)C[NH3+])C(=O)[O-],-0.194310278
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc3cc(S(=O)(=O)c4cc5c(c(S(=O)(=O)[O-])c4N)Oc4c(Cl)c6c(c(Cl)c4=N5)Oc4c(ccc(N)c4S(=O)(=O)[O-])N=6)ccc3c2)cc1,-2.180765898
CCSC,-1.056973282
O=Cc1ccccc1,-1.209572311
CCC(C)(OO)OOC(C)(CC)OO,-1.507773246
C[NH2+]C(C)C(O)c1ccccc1,-1.405191317
CCOC(=O)C(C)C,-1.255496889
S=[Sr],0.003660289
O=C1OC(=O)c2ccccc21,-1.364424933
ClC=CCl,-1.187180386
c1ccc2ncccc2c1,-1.325093551
CC(C)(O)c1ccccc1,-1.759306143
Nc1c(S(=O)(=O)[O-])cc(-c2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O,-2.030180053
CC[NH+]1CCCCC1,-1.275710522
Cc1ccc(N)c(S(=O)(=O)[O-])c1,-1.494200991
O=C([O-])c1cc(C(=O)[O-])c(C(=O)[O-])cc1C(=O)[O-],-1.959467524
O=C1NCCN1,0.840273374
O.O.O.[Fe+3].[Fe+3],-3.726148307
NO.NO.O=S(=O)([O-])[O-],0.553426318
[Cl-].[Cl-].[Co+2],0.654418336
O=P([O-])([O-])O,0.628656443
CCCCCCCCCCCCCC(=O)NC(CCC(=O)[O-])C(=O)[O-],-0.830822577
CC(=O)OCC(COC(C)=O)OC(C)=O,-0.575436704
CC1(C)CO1,-0.094549434
CCCCCCOC1OC(CO)C(O)C(O)C1O,-0.658698746
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],0.476843124
Nc1nnc[nH]1,0.832692995
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0.340366328
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],0.425248046
C=C(Br)C(=O)Nc1ccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1,-1.061803892
NC(=O)CCN(CCO)c1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5ccccc5)nc(N(CCO)CCC(N)=O)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)n1,-1.247560996
OC1COC(O)C(O)C1O,0.577880851
CC(C)(CO)C(O)C(=O)NCCCO,0.437676454
O=C([O-])C(O)C(O)C(=O)[O-],0.571847844
O=P([O-])([O-])C[NH+](CCCCCC[NH+](CP(=O)([O-])[O-])CP(=O)([O-])[O-])CCCCCC[NH+](CP(=O)([O-])[O-])CP(=O)([O-])[O-],-0.087765578
O=C([O-])C(O)C(O)C(=O)[O-],0.473623794
COC(=O)CC(C(C)=O)C(=O)OC,-0.524834841
O=C([O-])O,-0.722399688
C(CCOCC1CO1)COCC1CO1,-0.560813739
[Cl-].[Cl-].[Pd+2],-0.503697626
[SH-],0.990088732
[NH3+]CCC(=O)[O-],0.786548045
CNc1nc(OC)ccc1N,0.381923091
CCC(C)[NH2+]CCO,0.666700934
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],0.287941418
O=S([O-])OS(=O)[O-],0.453391082
CNC(=N[N+](=O)[O-])NCC1CCOC1,-0.569414718
CCOCCC(=O)OCC,-0.431708518
C[NH2+]C1CCCCC1,-0.321468013
COC(=O)CC#N,-0.263631686
O=S(=O)([O-])CCO,0.556942214
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.072180899
CCCCCCCCC=CCCCCCCCCOC(=O)C(CC(=O)[O-])S(=O)(=O)[O-],-0.962426912
CCOC(=O)CC#N,-0.327612407
COc1cc(S(=O)(=O)CCOS(=O)(=O)[O-])c(OC)cc1N=NC1C(=O)N(c2ccc(S(=O)(=O)[O-])cc2)N=C1C,-0.089843034
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],0.345413007
CC(C#N)CCC#N,-0.31550074
CCCCOCC(C)O,-0.405237967
O=c1occo1,0.777076543
CCC(C)OC(=S)[S-],0.468876879
CC(O)c1cc(N)ccc1N,-0.68563679
Cc1ncoc1C#N,-0.324555733
O=[N+]([O-])[O-],0.327636132
CCOC(=S)[S-],0.544338165
[NH3+]CCCCCCCC[NH3+],0.362142177
CC(C)(C)NC(=O)C1CC2CCCCC2C[NH2+]1,-2.161609361
OCCCCCCO,1.626440718
C=C(C)C(=O)OCC[NH+](C)C,0.502481549
O=C([O-])C(O)C(O)C(=O)[O-],0.411056357
CCOP(=O)(OCC)OCC,0.438526523
O=C1CCC(C(=O)[O-])N1,-0.404258917
CCCC=O,-0.159007423
C1CCSC1,-1.181917475
CC(=O)Oc1ccccc1,-1.373595162
CCCl,-1.050748809
Clc1cc(Cl)ncn1,-1.417253114
CC(=O)C(=N[N-]c1ccc(N=Nc2c(S(=O)(=O)[O-])cc3c(c2N)C(=O)C(=NNc2ccc(S(=O)(=O)[O-])c4ccccc24)C(S(=O)(=O)[O-])=C3)cc1)C(=O)Nc1ccccc1,-2.218028318
Cc1ccc(N)c(C)c1,-1.335253673
Nc1ccccc1Cl,-1.357574146
NP(N)(=O)Oc1ccccc1,-1.487653403
CCOc1cccc2c1C(=O)c1c(NC3CCCCC3)ccc(Nc3ccccc3S(=O)(=O)[O-])c1C2=O,-1.987836786
CC(C[NH3+])CCC[NH3+],-1.327248701
Cn1c(N)cc(=O)n(C)c1=O,-1.453578731
CC=CCCC1CCCC(=O)O1,-1.488726291
F[B-](F)(F)F,-1.367638869
CCCOC(=O)C(O)=COc1ccccc1,-1.622546359
Nc1cc(=O)[nH]c(N)n1,-1.378146596
Cc1ccc(N)c(Cl)c1O,-1.48155287
N#[N+][c-]1c(=O)[n-]c(=O)[n-]c1=O,-1.471757019
C=CC(=O)OC(C)COCC(C)OC(=O)C=C,-1.668298088
O=C([O-])c1ccncc1,-1.375967099
OC1CSC(O)CS1,-1.469038232
CC(=O)CCCCCl,-1.415573876
Cc1cc(=O)n(-c2ccc(S(=O)(=O)[O-])cc2)[nH]1,-1.692640297
Cc1ccccc1S(N)(=O)=O,-1.525986853
CC1CC(NC(N)=O)NC(=O)N1,-1.531423432
Cc1cc(N)ccc1N,-1.641347932
Nc1cccc(C(F)(F)F)c1,-1.508195621
[NH3+]C1CCC(CC2CCC([NH3+])CC2)CC1,-1.62400348
COc1ccc(OC)c(NC(C)=O)c1,-1.591549855
CC(C)c1ccc(S(=O)(=O)[O-])cc1,0.320887212
NC(=O)[O-],0.711593998
CC(C)c1ccc(S(=O)(=O)[O-])cc1,0.346022737
C=CCCCCCCCCC(=O)NCCC[N+](C)(C)C,0.094063213
O=BO[B-](=O)O[B-](=O)OB=O,-0.884641885
Nc1ncccc1O,-0.346106152
C=CN1CCCCCC1=O,-0.450786076
CC(=O)OCC=C(C)C=O,-0.460793982
OB(O)O,-0.099255215
OB(O)O,-0.684341705
OB(O)O,-0.312059473
CCC(CO)(CO)C(=O)[O-],0.516803854
O=[N+]([O-])[O-],0.166535451
O=C([O-])CN(CC[NH+](CCO)CC(=O)[O-])CC(=O)[O-],0.144421539
O=S(=O)([O-])c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)[O-],-1.29966008
CC(O)C(=O)[O-],-0.70350543
CC(C)CC(=O)[O-],-0.327924852
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],0.221876471
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1)C(C(=O)[O-])C(C)C,-2.735926094
OCCN(CCO)c1ccccc1,-0.583380931
CCOC(=O)OC,-0.344450681
[Cl-].[Cl-].[Mg+2],0.692207827
O=C([O-])CCCCC(=O)[O-],0.251364785
O=S(=O)([O-])[O-].O=[V+2],0.457118619
[O-][Cl+3]([O-])([O-])[O-],0.461218862
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.864516218
CCN(CCO)c1ccc(N=Nc2sc3cc(OC)ccc3[n+]2C)cc1,-0.946771482
CCN(CCO)c1ccc(N=Nc2sc3cc(OC)ccc3[n+]2C)cc1.COS(=O)(=O)[O-],-1.020815087
CCCCOC(=O)CO,-0.458338912
COC(=O)CCl,-0.372767961
[Cd+2].[Cl-].[Cl-],0.39671109
O=S(=O)([O-])CCBr,0.332748699
Oc1ccccc1O,0.612341891
CCN(O)CC,0.70363191
NC(N)=[NH2+],0.397534856
CC(=O)[O-],0.833767293
C=C(C)C(=O)OCCOC(=O)CCC(=O)[O-],-0.706708916
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c([O-])ccc(Cl)c4C(O)C3CC12,-1.046901651
CCC(C)C(=O)[O-],-0.355953575
O=S(=O)([O-])[O-],1.041524079
[Br-],1.297742994
Nc1nc(Cl)nc(Nc2cc(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])c(N=Nc4cc([N+](=O)[O-])ccc4O)c([O-])c23)n1,-0.494975175
Cc1ccc(OCCCS(=O)(=O)[O-])c([N+](=O)[O-])c1,0.170310359
CCCCC1=NC2(CCCC2)C(=O)N1,-1.019613944
CCN(c1ccccc1)c1nc(Cl)nc(Nc2cc(S(=O)(=O)[O-])cc3c2C(=O)C(=NNc2ccccc2S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C3)n1,-0.266745284
[Cl-].[Cl-].[Zn+2],0.501000636
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-0.742062088
CC(=O)[O-].CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,-0.960418782
CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=P([O-])([O-])O,-1.000489568
O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O,-0.980758883
O=C([O-])C(O)C(O)C(=O)[O-],0.366276763
Cc1ncc(C[NH3+])c(N)n1,0.490306563
O=[N+]([O-])[O-],1.377095201
CN(C)CCC[NH2+]CCC[NH+](C)C,0.355850804
Nc1ccc(OCCO)c(N)c1,0.246159297
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],0.216653091
O=[N+]([O-])[O-],-0.940813194
[F-],-0.002187262
CC([NH3+])c1ccccc1,-0.460192409
COC(=O)c1ccc(O)cc1,0.380300188
[NH3+]C(CCC(=O)[O-])C(=O)[O-],0.391961629
[N-]=[N+]=[N-],0.804013495
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],0.024802502
O=C([O-])C(=O)[O-],-0.472581501
NC(=O)CCC([NH3+])C(=O)[O-],-0.548311419
CCC(C)C([NH3+])C(=O)[O-],-0.502953857
OCCNc1ccc2c(c1)OCO2,0.272897501
O=C1C=CC(=O)O1,0.618115807
O=C([O-])O,0.581124668
O=C1C(=NNc2ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)cc2)C(S(=O)(=O)[O-])=Cc2cc(Nc3nc(NCCO)[nH+]c(NCCO)n3)ccc21,-0.28369802
CC1CO1,0.838033384
Cc1ccc2nc(-c3ccc(N=Nc4ccc(-c5nc6ccc(C)c(S(=O)(=O)[O-])c6s5)cc4)cc3)sc2c1S(=O)(=O)[O-],-1.222309624
CCOCCCC(C)OCCOCC(C)CO,-0.790860844
CC([NH3+])c1ccccc1,-0.481381708
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],0.237458201
C=CC(=O)OCCOC(=O)NCCCC,-1.634840597
NNc1ccc(Cl)cc1,-1.563665466
Cc1cc(C)cc(N)c1,-1.402200462
NS(=O)(=O)c1ccc([O-])c(N=Nc2c(O)ccc3ccccc23)c1,-2.202203848
CC1(C)CC(=O)CC(C)(C#N)C1,-1.54049772
OC1(c2ccc(Cl)cc2)CC[NH2+]CC1,-1.720777531
[NH3+]C(C(=O)[O-])c1ccccc1,-1.508278406
CCCCOP(=O)([S-])OCCCC,-1.879697302
CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,-1.718847397
CC(=O)CCc1ccc(O)cc1,-1.552040941
ClC(Cl)Cl,-1.417811305
Nc1cc(Cl)nc(C(=O)[O-])c1Cl,-0.004250052
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,-1.795385572
[F-],-1.269901072
CCCCO,-1.737335476
Oc1ccc(Cl)cc1Cl,-1.558983084
Nc1ccc(N=Nc2ccc(N=Nc3ccc(NN=C4C(=O)c5ccc(NC(=O)c6ccccc6)cc5C=C4S(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc34)c3ccc(S(=O)(=O)[O-])cc23)cc1S(=O)(=O)[O-],-2.393595358
COC(=O)C=C(C)C,-1.414000411
COc1cc(N=Nc2cc(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])cc([O-])c23)c(C)cc1NN=C1C(=O)c2c(cc(S(=O)(=O)[O-])cc2Nc2nc(Nc3ccccc3)nc(Nc3ccc(N=Nc4ccc([O-])c(C(=O)[O-])c4)cc3)n2)C=C1S(=O)(=O)[O-],-2.483387966
Cc1cc(=O)n(-c2cccc(S(=O)(=O)[O-])c2)[nH]1,-1.771821543
CC(=O)OCC=C(C)C,-1.474321317
CCCCCCCC(=O)N(C)C,-1.600248341
CCCCCC(C)=O,-1.433338371
CCCC(C)C=O,-1.377449362
O=C1OC(=O)C2CCCCC12,-1.564736497
C=CCOCC(CC)(CO)COCC=C,-1.718248447
CCCC[NH2+]CCCC,-1.503965448
C=CC(=O)OC(C)COCC(C)OCC(C)OC(=O)C=C,-1.875569091
CC1CO1,0.838033384
CCCC[NH+](CCO)CCCC,-1.636738571
CN(C)C(=S)SCCCS(=O)(=O)[O-],0.1779036
COc1ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc1NN=C1C(=O)c2c(cc(S(=O)(=O)[O-])c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc3)c2N)C=C1S(=O)(=O)[O-],-0.416104482
Cc1ccc(C(N)=O)cc1N,-0.57673192
OCc1cncs1,0.525735536
CC(=O)N1CC(O)CC1C(=O)[O-],0.344992722
O=C(Nc1cc(S(=O)(=O)[O-])cc2c1C(=O)C(=NNc1ccc3cc(S(=O)(=O)CCOS(=O)(=O)[O-])ccc3c1S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C2)c1ccccc1,-0.389314941
CNc1ccc(C=Cc2ccc(Nc3nc(Nc4ccc(S(=O)(=O)[O-])cc4)nc(N4CCOCC4)n3)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1,-0.48433581
C[S+](C)(C)=O,-0.756884432
Cc1ccc(N)cc1N,-0.507184532
Cc1cc(N)ccc1N,-0.507184532
O=S(=O)([O-])[O-],0.12713323
CN(C)C(=S)[S-],0.416892192
CC(=O)[O-].CCN(CC)c1ccc([C+](c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1,-0.139560898
[Cl-],0.842254104
[NH-]c1cn(N2CCOCC2)n[o+]1,0.147198317
CCCCOC(=O)C=CC(=O)[O-],-0.667780979
Cc1ccc(NCCO)cc1O,-0.655055328
COc1cc(S(=O)(=O)CCOS(=O)(=O)[O-])c(C)cc1N=NC1C(=O)N(c2ccc(S(=O)(=O)[O-])cc2)N=C1C,-0.239003926
O=C([O-])C1CC(O)C[NH2+]1,0.439922115
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc1N,-0.949277587
C=CC(C)C(=O)OCC,-1.576310856
CNC(=S)NN,-0.465572855
[K+],0.67777488
O=S(=O)([O-])c1ccc2ccccc2c1,0.230443278
C=C(CC(=O)OC)C(=O)OC,-0.653770318
OCCOCCOc1ccccc1,-0.716525615
CC(CC=O)CCCC(C)(C)O,-0.692136567
CCC[NH2+]CCC,-0.461082427
Nc1ccccc1,-0.425016895
O=C([O-])c1cc(C(=O)[O-])cc(S(=O)(=O)[O-])c1,0.109395948
O=C1C(=NNc2ccccc2S(=O)(=O)[O-])C(S(=O)(=O)[O-])=Cc2cc(S(=O)(=O)[O-])cc(Nc3nc(Cl)nc(Nc4ccc(Nc5nc(Cl)nc(Nc6cc(S(=O)(=O)[O-])cc7c6C(=O)C(=NNc6ccccc6S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C7)n5)cc4)n3)c21,-0.630380903
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,-0.018923033
C[n+]1ccccc1,0.420182889
C=CS(=O)(=O)CCOCCNc1nc(F)nc(Nc2ccc(N=Nc3cc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc4cc3S(=O)(=O)[O-])c(NC(N)=O)c2)n1,-0.414559724
CCc1nccnc1C,0.444510788
NO,0.689550356
C=CC(=O)NCNC(=O)C=C,-0.655242676
O=C([O-])C(=O)C(O)C(O)C(O)CO,0.237320765
C[N+]1([O-])CCOCC1,0.456309929
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH3+]CCO.[NH3+]CCO.[NH3+]CCO,-0.050160116
[NH3+]CCNCCS(=O)(=O)[O-],0.244535954
Cc1cc(N=Nc2ccc(Nc3nc(N)nc(Cl)n3)c3c(S(=O)(=O)[O-])cccc23)c(C)cc1N=Nc1cc(S(=O)(=O)[O-])ccc1S(=O)(=O)[O-],-0.386945691
C=CC(=O)OCCCS(=O)(=O)[O-],1.156268325
Cc1c(Nc2nc(Cl)nc(Nc3cccc(S(=O)(=O)[O-])c3)n2)c(C)c(S(=O)(=O)[O-])c(C)c1Nc1cc(S(=O)(=O)[O-])c(N)c2c1C(=O)c1ccccc1C2=O,-0.424427985
Cc1c(Nc2nc(Cl)nc(Nc3ccccc3S(=O)(=O)[O-])n2)c(C)c(S(=O)(=O)[O-])c(C)c1Nc1cc(S(=O)(=O)[O-])c(N)c2c1C(=O)c1ccccc1C2=O,-0.424427985
Nc1ccc(F)cc1,-0.527274385
O=C1C(=NNc2ccccc2)C(S(=O)(=O)[O-])=Cc2cc(S(=O)(=O)[O-])cc(Nc3nc(Nc4ccc(C=Cc5ccc(Nc6nc(Nc7cc(S(=O)(=O)[O-])cc8c7C(=O)C(=NNc7ccccc7)C(S(=O)(=O)[O-])=C8)nc(N7CCOCC7)n6)cc5S(=O)(=O)[O-])c(S(=O)(=O)[O-])c4)nc(N4CCOCC4)n3)c21,-1.144796153
CC(=O)C1CCOC1=O,0.397509321
COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)[O-])c1,-0.966481992
[Cl-],0.734326761
O=C([O-])CCCC(=O)[O-],0.342754077
CC1=C(O)C(=O)C(C)O1,0.390669896
COc1cc([O-])c(C(=O)c2ccccc2)cc1S(=O)(=O)[O-],-0.022384851
CC(C)C(O)C(C)(C)CO,-0.666725926
CCCCC(CC)COC(=O)C(C)O,-2.67352571
O=C1CCCC1,0.553677557
C[NH2+]C,1.565718592
[Mn],-4.159911756
COC=O,0.698593779
O=S(=O)([O-])c1cc(O)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34,-0.242535631
CC1C=CCC2C(=O)OC(=O)C12,-0.736268462
C=C(C)C(=O)NC(C)C,-0.620142884
O=S(=O)([O-])c1cc(Nc2nc(NCCO)nc(Nc3ccccc3)n2)ccc1C=Cc1ccc(Nc2nc(NCCO)nc(Nc3ccccc3)n2)cc1S(=O)(=O)[O-],-1.4592144
CCOCCOC(C)(C)C,-0.687915225
COC(C)CCOC(C)=O,-0.687784528
CCCCCCCCCCCCCCCOS(=O)(=O)[O-],-1.042005529
NC(=[NH2+])S(=O)[O-],-0.556792816
CC(C)C(=O)OOC(C)(C)C,-1.607002567
COC(Cc1ccccc1)OC,-1.629618671
Nc1nc(N)[nH+]c(N)n1,-1.759410193
c1ccc2c(c1)CC1COCOC21,-1.656093273
COc1cc(CC(C(C)=O)=C(C)O)ccc1O,-1.786365949
OCC1[NH2+]CC(O)C(O)C1O,0.404352043
CCOC(=O)C(Cl)C(=O)OCC,-1.720972355
Nc1ccc2cc(S(=O)(=O)[O-])cc([O-])c2c1N=Nc1ccccc1C(F)(F)F,-2.068630062
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,-1.900555252
CC1CC(CC2CCC([NH3+])C(C)C2)CCC1[NH3+],-1.821038361
Cc1ccc(C)c(O)c1,-1.537582757
Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O,-1.995302619
ClCC(Cl)Cl,-1.581104063
Cc1cc(O)c(C)c(C)c1O,-1.638326634
Nc1ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc1,-1.90511867
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,-1.852601969
COC(=O)c1nccnc1N,-1.642266052
Nc1nc(N)[nH+]c(N)n1,-1.559215049
NC(N)=N[N+](=O)[O-],-1.485842464
Nc1ccccc1C(F)(F)F,-1.675686709
CC(=O)N1CCN(c2ccc(O)cc2)CC1,-1.817914488
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,-1.919234725
N[NH+]=C(N)N,-1.615379285
C[NH2+]Cc1cccc2ccccc12,-1.715098888
COc1ccccc1NC(=O)CC(C)=O,-1.805905521
CC(C)OC(C)C,-1.516592758
CC(C)Br,-1.598518701
Cc1ccc(S(N)(=O)=O)cc1,-1.742195335
CCSCC,-1.468024827
CC(=O)CCC=C(C)C,-1.621048971
CCCCOCCOCCOCCCC,-1.862006084
C=C(C)C1CCC(C)CC1O,-1.711112365
COc1ccc(C)cc1N,-1.660175876
O=C([O-])c1cc(C(=O)[O-])c(C(=O)[O-])cc1C(=O)[O-],-2.125310985
Nc1ccc(Cl)cc1,-1.628640918
CCC(=O)CC(C)CC,-1.630817582
CC(=O)C=C(C)O,-2.033837746
FC(F)Cl,-1.459734159
CC1=NN(c2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2)C(O)C1N=Nc1ccc2c(S(=O)(=O)[O-])cccc2c1S(=O)(=O)[O-],-0.392839827
OCC#CCO,1.536339003
CCN(c1ccccc1)c1nc(Cl)nc(Nc2cc(S(=O)(=O)[O-])cc3c2C(=O)C(=NNc2ccc4ccccc4c2S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C3)n1,-0.459235549
O=C1C(=NNc2cc(S(=O)(=O)[O-])ccc2O)C=Cc2c(O)cccc21,-0.901196004
O=C([O-])CCC(C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-],0.043603804
C=C(C)OC(C)=O,-0.527751378
O=C1OC(=O)C2CC=CCC12,-0.713921772
Cc1cc(C)[nH]n1,-0.520474498
CCCCCCCCCCCC(=O)NCC(=O)[O-].CCCCCCCCCCCCCC(=O)NCC(=O)[O-].[K+].[K+],-0.3429717
CCC12CCC3C4CCC(=O)C=C4CCC3C1CCC2=O,-3.732719889
[NH3+]C(COP(=O)([O-])[O-])C(=O)[O-],-0.814940872
CCCCC(CC)CCCCCc1ccc(S(=O)(=O)[O-])cc1,-0.096905651
O=S(=O)([O-])c1ccc(S(=O)(=O)[O-])c(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6cc(S(=O)(=O)[O-])ccc6S(=O)(=O)[O-])nc(N(CCO)CCO)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N(CCO)CCO)n2)c1,-0.6924056
O=C([O-])O,0.930068755
CC(C)(C)C(=O)[O-],-0.563561886
CC1(C)CC(O)CC(C)(C)[NH+]1CCO,-0.859820553
C#CC[NH+](CC)CC,-0.602013123
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],-0.954573972
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],-1.3025955
[Ba+2],0.041892815
O=[N+]([O-])C(Br)(CO)CO,0.127130857
[Cu+],-4.204573041
Cc1[nH]cc[nH+]1,0.512136366
O=P1([O-])OP(=O)([O-])OP(=O)([O-])O1,-0.062309467
O=[Se]=O,1.364774503
C1CCOCOC1,0.41078966
